method,model,n_features,fit_seconds,train_acc,val_acc,test_acc,val_f1_macro,test_f1_macro
pca,logreg,1058,152.111083984375,0.9998418722327641,0.6982456140350877,0.6835016835016835,0.4344649298188637,0.4324623937103392
pca,logreg_balanced,1058,153.28338527679443,0.9998418722327641,0.6982456140350877,0.6835016835016835,0.4344649298188637,0.4324623937103392
pca,rbf_svm,1058,3.9236655235290527,0.9998418722327641,0.6842105263157895,0.6296296296296297,0.40067631848072544,0.3890983805850372
pca,linear_svm,1058,197.31340265274048,0.9998418722327641,0.631578947368421,0.5993265993265994,0.3433979445809479,0.3097973873335999
pca,linear_svm_balanced,1058,188.73454332351685,0.9998418722327641,0.631578947368421,0.5993265993265994,0.3433979445809479,0.3097973873335999
pca,random_forest,1058,7.55524754524231,0.9998418722327641,0.624561403508772,0.5757575757575758,0.30271400141460764,0.23987616151706362
pca,knn_k7,1058,0.006502866744995117,0.9996837444655281,0.2771929824561403,0.21885521885521886,0.23588670649525914,0.20997274742176483
pca,dummy_most_frequent,1058,0.0010008811950683594,0.08333333333333333,0.15087719298245614,0.14814814814814814,0.02184959349593496,0.02150537634408602
pca,gaussian_nb,1058,0.06507658958435059,0.7928526249209361,0.10526315789473684,0.10437710437710437,0.07139851370774422,0.07970012251093565
