method,model,n_features,fit_seconds,train_acc,val_acc,test_acc,val_f1_macro,test_f1_macro
mutual_info,rbf_svm,100,0.09405660629272461,0.9992526158445441,0.5684210526315789,0.569023569023569,0.27603209455415545,0.2719330681973599
mutual_info,random_forest,100,0.7112905979156494,0.9917787742899851,0.5649122807017544,0.5488215488215489,0.2144479937597895,0.16695937976703532
mutual_info,knn_k7,100,0.0010001659393310547,0.9992526158445441,0.5473684210526316,0.5151515151515151,0.23505050637779604,0.19141879028975806
mutual_info,linear_svm,100,0.15601515769958496,0.6681614349775785,0.543859649122807,0.5387205387205387,0.22449586004273506,0.21099507611557344
mutual_info,logreg,100,1.6482863426208496,0.6920777279521674,0.5298245614035088,0.5286195286195287,0.24347408000410212,0.23613648439098142
mutual_info,gaussian_nb,100,0.0019981861114501953,0.5440956651718983,0.5228070175438596,0.4612794612794613,0.2617422964940777,0.24481387140560004
mutual_info,dummy_most_frequent,100,0.0010056495666503906,0.3938714499252616,0.4070175438596491,0.4074074074074074,0.04821280133000832,0.048245614035087724
